State,District,Year,Quarter,Total_transaction,Transaction_amount
Maharashtra,jalna district,2022,Q3 (Jul - Sep),11721876,19006868142
Maharashtra,gondia district,2022,Q3 (Jul - Sep),4236959,7259174997
Maharashtra,ahmednagar district,2022,Q3 (Jul - Sep),42461860,70593347849
Maharashtra,pune district,2022,Q3 (Jul - Sep),505018506,549531791371
Maharashtra,beed district,2022,Q3 (Jul - Sep),15769922,29258345493
Maharashtra,satara district,2022,Q3 (Jul - Sep),19771454,27386242964
Manipur,kangpokpi district,2022,Q3 (Jul - Sep),137088,382055039
Manipur,noney district,2022,Q3 (Jul - Sep),24931,85439369
Manipur,imphal east district,2022,Q3 (Jul - Sep),401052,1106024473
Manipur,thoubal district,2022,Q3 (Jul - Sep),198398,502784611
Manipur,kakching district,2022,Q3 (Jul - Sep),114178,269711112
Manipur,jiribam district,2022,Q3 (Jul - Sep),39634,115824259
Manipur,ukhrul district,2022,Q3 (Jul - Sep),48127,165404721
Manipur,tamenglong district,2022,Q3 (Jul - Sep),48889,150947198
Manipur,kamjong district,2022,Q3 (Jul - Sep),10597,34540807
Manipur,chandel district,2022,Q3 (Jul - Sep),43042,139937266
Manipur,bishnupur district,2022,Q3 (Jul - Sep),126573,397535713
Manipur,senapati district,2022,Q3 (Jul - Sep),46116,141106697
Manipur,pherzawl district,2022,Q3 (Jul - Sep),3137,8974350
Manipur,churachandpur district,2022,Q3 (Jul - Sep),200968,560754898
Manipur,tengnoupal district,2022,Q3 (Jul - Sep),44324,167247032
Manipur,imphal west district,2022,Q3 (Jul - Sep),4865688,11153142712
Meghalaya,north garo hills district,2022,Q3 (Jul - Sep),48727,107884419
Meghalaya,south west khasi hills district,2022,Q3 (Jul - Sep),13340,47102262
Meghalaya,west garo hills district,2022,Q3 (Jul - Sep),508052,1283479556
Meghalaya,south garo hills district,2022,Q3 (Jul - Sep),35206,88310719
Meghalaya,east jaintia hills district,2022,Q3 (Jul - Sep),241204,633317484
Meghalaya,south west garo hills district,2022,Q3 (Jul - Sep),48898,121831916
Meghalaya,east khasi hills district,2022,Q3 (Jul - Sep),2924522,6137770373
Meghalaya,east garo hills district,2022,Q3 (Jul - Sep),47047,99390252
Meghalaya,ribhoi district,2022,Q3 (Jul - Sep),400075,825278960
Meghalaya,west jaintia hills district,2022,Q3 (Jul - Sep),62798,171112837
Meghalaya,west khasi hills district,2022,Q3 (Jul - Sep),29296,87822016
Mizoram,serchhip district,2022,Q3 (Jul - Sep),23168,65622336
Mizoram,aizawl district,2022,Q3 (Jul - Sep),383546,1129120156
Mizoram,lunglei district,2022,Q3 (Jul - Sep),81428,231838246
Mizoram,mamit district,2022,Q3 (Jul - Sep),32604,88879142
Mizoram,lawngtlai district,2022,Q3 (Jul - Sep),52771,160991694
Mizoram,kolasib district,2022,Q3 (Jul - Sep),44830,121251949
Mizoram,champhai district,2022,Q3 (Jul - Sep),25701,86209300
Mizoram,saiha district,2022,Q3 (Jul - Sep),14990,62352784
Nagaland,mon district,2022,Q3 (Jul - Sep),68148,217924271
Nagaland,phek district,2022,Q3 (Jul - Sep),45816,151822055
Nagaland,longleng district,2022,Q3 (Jul - Sep),15346,48028740
Nagaland,mokokchung district,2022,Q3 (Jul - Sep),81244,249065125
Nagaland,kiphire district,2022,Q3 (Jul - Sep),19352,63372092
Nagaland,kohima district,2022,Q3 (Jul - Sep),390575,1084969826
Nagaland,tuensang district,2022,Q3 (Jul - Sep),44657,158205190
Nagaland,peren district,2022,Q3 (Jul - Sep),24443,79886712
Nagaland,dimapur district,2022,Q3 (Jul - Sep),1094753,3023858206
Nagaland,zunheboto district,2022,Q3 (Jul - Sep),30504,94302709
Nagaland,wokha district,2022,Q3 (Jul - Sep),79275,192965563
Odisha,rayagada district,2022,Q3 (Jul - Sep),4630056,7860841426
Odisha,koraput district,2022,Q3 (Jul - Sep),5222148,9998538489
Odisha,malkangiri district,2022,Q3 (Jul - Sep),1473325,3146761920
Odisha,sambalpur district,2022,Q3 (Jul - Sep),7870435,11478161491
Odisha,kalahandi district,2022,Q3 (Jul - Sep),5013207,7966634545
Odisha,anugul district,2022,Q3 (Jul - Sep),8115183,13631294531
Odisha,ganjam district,2022,Q3 (Jul - Sep),18696976,33504012152
Odisha,jajapur district,2022,Q3 (Jul - Sep),13031811,18746602447
Odisha,bargarh district,2022,Q3 (Jul - Sep),5107762,8890053156
Odisha,dhenkanal district,2022,Q3 (Jul - Sep),6306392,9609384521
Odisha,bhadrak district,2022,Q3 (Jul - Sep),8725910,13285204298
Odisha,nuapada district,2022,Q3 (Jul - Sep),1638138,3030878277
Odisha,kendujhar district,2022,Q3 (Jul - Sep),8971733,14742503568
Odisha,mayurbhanj district,2022,Q3 (Jul - Sep),6682226,10635989150
Odisha,jharsuguda district,2022,Q3 (Jul - Sep),5377124,8014356028
Odisha,kandhamal district,2022,Q3 (Jul - Sep),1814757,3284992415
Odisha,deogarh district,2022,Q3 (Jul - Sep),793258,1434375903
Odisha,sundargarh district,2022,Q3 (Jul - Sep),12922754,20430235862
Odisha,jagatsinghapur district,2022,Q3 (Jul - Sep),7256382,10735372271
Odisha,balangir district,2022,Q3 (Jul - Sep),5221322,9063831703
Odisha,baleshwar district,2022,Q3 (Jul - Sep),11721722,19704921264
Odisha,puri district,2022,Q3 (Jul - Sep),11193823,16592473105
Odisha,sonepur district,2022,Q3 (Jul - Sep),1778702,3405255943
Odisha,khordha district,2022,Q3 (Jul - Sep),182514532,234713995654
Odisha,boudh district,2022,Q3 (Jul - Sep),1191513,2148876148
Odisha,gajapati district,2022,Q3 (Jul - Sep),3662329,7752031340
Odisha,nayagarh district,2022,Q3 (Jul - Sep),4495311,6946679941
Odisha,nabarangpur district,2022,Q3 (Jul - Sep),2357269,4596544680
Odisha,kendrapara district,2022,Q3 (Jul - Sep),6258047,9787502106
Odisha,cuttack district,2022,Q3 (Jul - Sep),26643179,39407252993
Puducherry,karaikal district,2022,Q3 (Jul - Sep),456795,825576112
Puducherry,puducherry district,2022,Q3 (Jul - Sep),5992740,8962290618
Puducherry,yanam district,2022,Q3 (Jul - Sep),466305,876565449
Puducherry,mahe district,2022,Q3 (Jul - Sep),126887,189885530
Punjab,shahid bhagat singh nagar district,2022,Q3 (Jul - Sep),483153,937934712
Punjab,fazilka district,2022,Q3 (Jul - Sep),2618054,5147923013
Punjab,barnala district,2022,Q3 (Jul - Sep),532765,1210798411
Punjab,mansa district,2022,Q3 (Jul - Sep),701264,1580218153
Punjab,ludhiana district,2022,Q3 (Jul - Sep),31697344,52659794645
Punjab,sri muktsar sahib district,2022,Q3 (Jul - Sep),908002,2023500642
Punjab,patiala district,2022,Q3 (Jul - Sep),4007021,8011939442
Punjab,pathankot district,2022,Q3 (Jul - Sep),1792893,3662889899
Punjab,fatehgarh sahib district,2022,Q3 (Jul - Sep),1208117,2017933257
Punjab,rupnagar district,2022,Q3 (Jul - Sep),1215417,2082392159
Punjab,tarn taran district,2022,Q3 (Jul - Sep),1165600,3069186486
Punjab,sas nagar district,2022,Q3 (Jul - Sep),13524410,18050299571
Punjab,sangrur district,2022,Q3 (Jul - Sep),1738211,3906837027
Punjab,jalandhar district,2022,Q3 (Jul - Sep),4730075,9243374092
Punjab,bathinda district,2022,Q3 (Jul - Sep),2929344,5852032739
Punjab,kapurthala district,2022,Q3 (Jul - Sep),2952123,3702626207
Punjab,firozepur district,2022,Q3 (Jul - Sep),1258324,2715437422
Punjab,gurdaspur district,2022,Q3 (Jul - Sep),1703819,3946159562
Punjab,amritsar district,2022,Q3 (Jul - Sep),5353882,11781862029
Punjab,faridkot district,2022,Q3 (Jul - Sep),862675,1828525829
Punjab,hoshiarpur district,2022,Q3 (Jul - Sep),1789334,3625177520
Punjab,moga district,2022,Q3 (Jul - Sep),1006070,2262600179
Rajasthan,pali district,2022,Q3 (Jul - Sep),9383118,16882438860
Rajasthan,ganganagar district,2022,Q3 (Jul - Sep),12803386,22240341715
Rajasthan,churu district,2022,Q3 (Jul - Sep),8783655,17976361125
Rajasthan,jaipur district,2022,Q3 (Jul - Sep),377469909,564818218571
Rajasthan,baran district,2022,Q3 (Jul - Sep),4125706,6742397008
Rajasthan,bhilwara district,2022,Q3 (Jul - Sep),22210445,37982785217
Rajasthan,banswara district,2022,Q3 (Jul - Sep),2551714,4868669663
Rajasthan,dungarpur district,2022,Q3 (Jul - Sep),1877661,3540885656
Rajasthan,tonk district,2022,Q3 (Jul - Sep),9710550,14504363314
Rajasthan,jodhpur district,2022,Q3 (Jul - Sep),44177624,78522559026
Rajasthan,karauli district,2022,Q3 (Jul - Sep),5485874,8907060018
Rajasthan,udaipur district,2022,Q3 (Jul - Sep),17437737,26920987876
Rajasthan,dausa district,2022,Q3 (Jul - Sep),12485930,17906746198
Rajasthan,nagaur district,2022,Q3 (Jul - Sep),17110682,34696357961
Rajasthan,bharatpur district,2022,Q3 (Jul - Sep),8864216,15557212790
Rajasthan,barmer district,2022,Q3 (Jul - Sep),13922134,27600044726
Rajasthan,ajmer district,2022,Q3 (Jul - Sep),28082495,49547976214
Rajasthan,chittorgarh district,2022,Q3 (Jul - Sep),8973197,15910570305
Rajasthan,hanumangarh district,2022,Q3 (Jul - Sep),8622983,16877518968
Rajasthan,pratapgarh district,2022,Q3 (Jul - Sep),2199404,3978539086
Rajasthan,sawai madhopur district,2022,Q3 (Jul - Sep),8296430,11364739097
Rajasthan,jalore district,2022,Q3 (Jul - Sep),5150635,12265545245
Rajasthan,bikaner district,2022,Q3 (Jul - Sep),15580963,27371553576
Rajasthan,sikar district,2022,Q3 (Jul - Sep),21334188,40269671901
Rajasthan,dholpur district,2022,Q3 (Jul - Sep),3455237,6522103060
Rajasthan,sirohi district,2022,Q3 (Jul - Sep),4160902,7173102737
Rajasthan,rajsamand district,2022,Q3 (Jul - Sep),5484975,10019131487
Rajasthan,jaisalmer district,2022,Q3 (Jul - Sep),5783678,9725918865
Rajasthan,bundi district,2022,Q3 (Jul - Sep),5110230,7814818175
Rajasthan,jhalawar district,2022,Q3 (Jul - Sep),5868488,9351119284
Rajasthan,alwar district,2022,Q3 (Jul - Sep),35823235,53614596972
Rajasthan,kota district,2022,Q3 (Jul - Sep),22439613,32238127933
Rajasthan,jhunjhunu district,2022,Q3 (Jul - Sep),12774366,24776793676
Sikkim,south district,2022,Q3 (Jul - Sep),406488,760409362
Sikkim,west district,2022,Q3 (Jul - Sep),204845,503543689
Sikkim,east district,2022,Q3 (Jul - Sep),1604446,3375012613
Sikkim,north district,2022,Q3 (Jul - Sep),180979,523914878
Tamil Nadu,tiruchirappalli district,2022,Q3 (Jul - Sep),8564920,16339844623
Tamil Nadu,ramanathapuram district,2022,Q3 (Jul - Sep),2203852,4657168292
Tamil Nadu,krishnagiri district,2022,Q3 (Jul - Sep),14932340,25680854032
Tamil Nadu,cuddalore district,2022,Q3 (Jul - Sep),4680299,8326894677
Tamil Nadu,kancheepuram district,2022,Q3 (Jul - Sep),16476680,22598905113
Tamil Nadu,tiruppur district,2022,Q3 (Jul - Sep),17847117,25599159008
Tamil Nadu,dharmapuri district,2022,Q3 (Jul - Sep),6110827,12322253266
Tamil Nadu,thoothukkudi district,2022,Q3 (Jul - Sep),3019557,5929644411
Tamil Nadu,thanjavur district,2022,Q3 (Jul - Sep),3516046,7247067631
Tamil Nadu,madurai district,2022,Q3 (Jul - Sep),18854500,34963057317
Tamil Nadu,tiruvannamalai district,2022,Q3 (Jul - Sep),4546341,8676598240
Tamil Nadu,salem district,2022,Q3 (Jul - Sep),31403065,50435972371
Tamil Nadu,nagapattinam district,2022,Q3 (Jul - Sep),1844678,3606593436
Tamil Nadu,tirupathur district,2022,Q3 (Jul - Sep),4286229,7637805182
Tamil Nadu,ariyalur district,2022,Q3 (Jul - Sep),1057782,2096516777
Tamil Nadu,chennai district,2022,Q3 (Jul - Sep),42908667,65344650467
Tamil Nadu,the nilgiris district,2022,Q3 (Jul - Sep),2499125,4071937674
Tamil Nadu,erode district,2022,Q3 (Jul - Sep),9576460,15897874506
Tamil Nadu,karur district,2022,Q3 (Jul - Sep),2308386,4542659398
Tamil Nadu,kallakkurichi district,2022,Q3 (Jul - Sep),3031305,5829974361
Tamil Nadu,viluppuram district,2022,Q3 (Jul - Sep),3531557,6179829272
Tamil Nadu,pudukkottai district,2022,Q3 (Jul - Sep),2149117,4536703248
Tamil Nadu,perambalur district,2022,Q3 (Jul - Sep),1062776,2063752415
Tamil Nadu,coimbatore district,2022,Q3 (Jul - Sep),43610373,63815834929
Tamil Nadu,virudhunagar district,2022,Q3 (Jul - Sep),3256212,6768626547
Tamil Nadu,dindigul district,2022,Q3 (Jul - Sep),5468519,11010004404
Tamil Nadu,sivaganga district,2022,Q3 (Jul - Sep),2158718,4655481935
Tamil Nadu,tenkasi district,2022,Q3 (Jul - Sep),1743856,3976292693
Tamil Nadu,chengalpattu district,2022,Q3 (Jul - Sep),78987490,106079722725
Tamil Nadu,kanniyakumari district,2022,Q3 (Jul - Sep),3457993,7370866205
Tamil Nadu,tirunelveli district,2022,Q3 (Jul - Sep),3362624,6665454588
Tamil Nadu,thiruvallur district,2022,Q3 (Jul - Sep),25690184,40124901027
Tamil Nadu,theni district,2022,Q3 (Jul - Sep),2726196,5802007462
Tamil Nadu,ranipet district,2022,Q3 (Jul - Sep),3307025,6087756257
Tamil Nadu,namakkal district,2022,Q3 (Jul - Sep),5427150,10398967389
Tamil Nadu,vellore district,2022,Q3 (Jul - Sep),6719587,12004282971
Tamil Nadu,thiruvarur district,2022,Q3 (Jul - Sep),1168622,2533305502
Telangana,narayanpet district,2022,Q3 (Jul - Sep),3149412,7372511545
Telangana,nalgonda district,2022,Q3 (Jul - Sep),19442094,40798032880
Telangana,jangaon district,2022,Q3 (Jul - Sep),6580615,13279380724
Telangana,bhadradri kothagudem district,2022,Q3 (Jul - Sep),12264577,25289893377
Telangana,warangal rural district,2022,Q3 (Jul - Sep),6206207,12580724724
Telangana,kumuram bheem asifabad district,2022,Q3 (Jul - Sep),3217193,5642724850
Telangana,nizamabad district,2022,Q3 (Jul - Sep),15374558,35480941123
Telangana,adilabad district,2022,Q3 (Jul - Sep),4697252,8917128425
Telangana,rajanna sircilla district,2022,Q3 (Jul - Sep),5407265,11900795823
Telangana,nagarkurnool district,2022,Q3 (Jul - Sep),8782718,18637778860
Telangana,peddapalle district,2022,Q3 (Jul - Sep),10936393,20799401370
Telangana,nirmal district,2022,Q3 (Jul - Sep),5045789,12158789732
Telangana,mahabubabad district,2022,Q3 (Jul - Sep),6113296,11797675474
Telangana,sangareddy district,2022,Q3 (Jul - Sep),33187414,57832647223
Telangana,wanaparthy district,2022,Q3 (Jul - Sep),4675529,10130094511
Telangana,vikarabad district,2022,Q3 (Jul - Sep),7799069,14232056919
Telangana,jagtial district,2022,Q3 (Jul - Sep),8168113,19843349567
Telangana,yadadri bhuvanagiri district,2022,Q3 (Jul - Sep),10857894,22042571396
Telangana,medak district,2022,Q3 (Jul - Sep),6256711,12214538646
Telangana,mahbubnagar district,2022,Q3 (Jul - Sep),10611492,20954874892
Telangana,jaya shankar bhalupally district,2022,Q3 (Jul - Sep),4204613,8896891604
Telangana,warangal urban district,2022,Q3 (Jul - Sep),27244856,55794322100
Telangana,rangareddy district,2022,Q3 (Jul - Sep),169029273,272598081405
Telangana,hyderabad district,2022,Q3 (Jul - Sep),1018658174,1586047443981
Telangana,suryapet district,2022,Q3 (Jul - Sep),11413191,23876546283
Telangana,jogulamba gadwal district,2022,Q3 (Jul - Sep),4706947,11052081759
Telangana,kamareddy district,2022,Q3 (Jul - Sep),7186922,14964327071
Telangana,mulugu district,2022,Q3 (Jul - Sep),2441037,5260858335
Telangana,medchal malkajgiri district,2022,Q3 (Jul - Sep),136384039,223442008167
Telangana,karimnagar district,2022,Q3 (Jul - Sep),17095584,36478353448
Telangana,mancherial district,2022,Q3 (Jul - Sep),11116187,21649183001
Telangana,siddipet district,2022,Q3 (Jul - Sep),12900290,27570105119
Telangana,khammam district,2022,Q3 (Jul - Sep),17010697,36789751400
Tripura,unakoti district,2022,Q3 (Jul - Sep),179593,406385690
Tripura,khowai district,2022,Q3 (Jul - Sep),164425,363263351
Tripura,sepahijala district,2022,Q3 (Jul - Sep),358452,818757042
Tripura,north tripura district,2022,Q3 (Jul - Sep),400198,829909312
Tripura,dhalai district,2022,Q3 (Jul - Sep),287101,618208457
Tripura,south tripura district,2022,Q3 (Jul - Sep),286379,682522212
Tripura,gomati district,2022,Q3 (Jul - Sep),294377,612183432
Tripura,west tripura district,2022,Q3 (Jul - Sep),2286054,4317123305
Uttar Pradesh,amethi district,2022,Q3 (Jul - Sep),2870429,5451654082
Uttar Pradesh,siddharthnagar district,2022,Q3 (Jul - Sep),3800534,8487081970
Uttar Pradesh,auraiya district,2022,Q3 (Jul - Sep),2464026,4400229340
Uttar Pradesh,sambhal district,2022,Q3 (Jul - Sep),4460224,8330752048
Uttar Pradesh,kanpur nagar district,2022,Q3 (Jul - Sep),26593070,42855018051
Uttar Pradesh,aligarh district,2022,Q3 (Jul - Sep),14106419,22685286303
Uttar Pradesh,mahoba district,2022,Q3 (Jul - Sep),1693289,2692771354
Uttar Pradesh,lucknow district,2022,Q3 (Jul - Sep),103532277,150291038432
Uttar Pradesh,sant kabeer nagar district,2022,Q3 (Jul - Sep),2278339,5058135106
Uttar Pradesh,hathras district,2022,Q3 (Jul - Sep),3138294,5582134028
Uttar Pradesh,budaun district,2022,Q3 (Jul - Sep),3645617,6827309140
Uttar Pradesh,moradabad district,2022,Q3 (Jul - Sep),15532268,26474629769
Uttar Pradesh,kushinagar district,2022,Q3 (Jul - Sep),7323746,14442266103
Uttar Pradesh,baghpat district,2022,Q3 (Jul - Sep),4346119,7206165046
Uttar Pradesh,shahjahanpur district,2022,Q3 (Jul - Sep),3572595,6604602849
Uttar Pradesh,muzaffarnagar district,2022,Q3 (Jul - Sep),9603208,16168875863
Uttar Pradesh,ambedkar nagar district,2022,Q3 (Jul - Sep),3143133,5877406790
Uttar Pradesh,bahraich district,2022,Q3 (Jul - Sep),2817729,5696953221
Uttar Pradesh,jalaun district,2022,Q3 (Jul - Sep),3178385,5564717930
Uttar Pradesh,rampur district,2022,Q3 (Jul - Sep),3934280,8011526881
Uttar Pradesh,ballia district,2022,Q3 (Jul - Sep),6035933,10833479459
Uttar Pradesh,shravasti district,2022,Q3 (Jul - Sep),652751,1366718888
Uttar Pradesh,kasganj district,2022,Q3 (Jul - Sep),1946099,3596018248
Uttar Pradesh,varanasi district,2022,Q3 (Jul - Sep),42895237,64967816692
Uttar Pradesh,gautam buddha nagar district,2022,Q3 (Jul - Sep),87799548,100238159351
Uttar Pradesh,basti district,2022,Q3 (Jul - Sep),4068467,8783881230
Uttar Pradesh,shamli district,2022,Q3 (Jul - Sep),3512030,6095415525
Uttar Pradesh,maharajganj district,2022,Q3 (Jul - Sep),3683476,7552520780
Uttar Pradesh,etawah district,2022,Q3 (Jul - Sep),3533419,6027206397
Uttar Pradesh,etah district,2022,Q3 (Jul - Sep),2913944,5229855436
Uttar Pradesh,banda district,2022,Q3 (Jul - Sep),1721394,3247826144
Uttar Pradesh,bijnor district,2022,Q3 (Jul - Sep),11809301,19639195949
Uttar Pradesh,hardoi district,2022,Q3 (Jul - Sep),3403238,6271026566
Uttar Pradesh,balrampur district,2022,Q3 (Jul - Sep),1998646,4373470999
Uttar Pradesh,amroha district,2022,Q3 (Jul - Sep),8093135,13824221094
Uttar Pradesh,pilibhit district,2022,Q3 (Jul - Sep),2193293,4126652421
Uttar Pradesh,mainpuri district,2022,Q3 (Jul - Sep),3587645,6250360806
Uttar Pradesh,kanpur dehat district,2022,Q3 (Jul - Sep),2335945,4647767727
Uttar Pradesh,jaunpur district,2022,Q3 (Jul - Sep),8363484,14753385589
Uttar Pradesh,kaushambi district,2022,Q3 (Jul - Sep),1256638,2691631551
Uttar Pradesh,hapur district,2022,Q3 (Jul - Sep),6790224,10397215459
Uttar Pradesh,hamirpur district,2022,Q3 (Jul - Sep),1650956,3033146117
Uttar Pradesh,meerut district,2022,Q3 (Jul - Sep),25631216,40328370458
Uttar Pradesh,mathura district,2022,Q3 (Jul - Sep),12788746,20926347775
Uttar Pradesh,chitrakoot district,2022,Q3 (Jul - Sep),1054068,2229227805
Uttar Pradesh,lalitpur district,2022,Q3 (Jul - Sep),2786174,3994639409
Uttar Pradesh,mau district,2022,Q3 (Jul - Sep),3356371,5999917772
Uttar Pradesh,mirzapur district,2022,Q3 (Jul - Sep),3385906,6644142017
Uttar Pradesh,bulandshahr district,2022,Q3 (Jul - Sep),12978419,20277442375
Uttar Pradesh,gonda district,2022,Q3 (Jul - Sep),4087081,8680263197
Uttar Pradesh,jhansi district,2022,Q3 (Jul - Sep),7868291,13982062536
Uttar Pradesh,chandauli district,2022,Q3 (Jul - Sep),3344154,6482509507
Uttar Pradesh,bhadohi district,2022,Q3 (Jul - Sep),2316310,3816635755
Uttar Pradesh,pratapgarh district,2022,Q3 (Jul - Sep),4590394,8410533437
Uttar Pradesh,saharanpur district,2022,Q3 (Jul - Sep),10913844,19834763807
Uttar Pradesh,bara banki district,2022,Q3 (Jul - Sep),3801824,6600066085
Uttar Pradesh,bareilly district,2022,Q3 (Jul - Sep),10346255,18883174643
Uttar Pradesh,sitapur district,2022,Q3 (Jul - Sep),3156007,5552120981
Uttar Pradesh,sultanpur district,2022,Q3 (Jul - Sep),3378354,6090395802
Uttar Pradesh,agra district,2022,Q3 (Jul - Sep),26751663,43128786478
Uttar Pradesh,fatehpur district,2022,Q3 (Jul - Sep),2216742,4507797998
