State,District,Year,Quarter,Register,App_opened
Punjab,fazilka district,2019,Q1 (Jan - Mar),104942,0
Punjab,barnala district,2019,Q1 (Jan - Mar),30391,0
Punjab,mansa district,2019,Q1 (Jan - Mar),45716,0
Punjab,ludhiana district,2019,Q1 (Jan - Mar),454370,0
Punjab,sri muktsar sahib district,2019,Q1 (Jan - Mar),51650,0
Punjab,patiala district,2019,Q1 (Jan - Mar),169872,0
Punjab,pathankot district,2019,Q1 (Jan - Mar),59669,0
Punjab,fatehgarh sahib district,2019,Q1 (Jan - Mar),40342,0
Punjab,rupnagar district,2019,Q1 (Jan - Mar),46877,0
Punjab,tarn taran district,2019,Q1 (Jan - Mar),33774,0
Punjab,sas nagar district,2019,Q1 (Jan - Mar),298288,0
Punjab,sangrur district,2019,Q1 (Jan - Mar),97326,0
Punjab,jalandhar district,2019,Q1 (Jan - Mar),164130,0
Punjab,bathinda district,2019,Q1 (Jan - Mar),128070,0
Punjab,kapurthala district,2019,Q1 (Jan - Mar),46907,0
Punjab,firozepur district,2019,Q1 (Jan - Mar),52617,0
Punjab,gurdaspur district,2019,Q1 (Jan - Mar),62502,0
Punjab,amritsar district,2019,Q1 (Jan - Mar),171264,0
Punjab,faridkot district,2019,Q1 (Jan - Mar),36743,0
Punjab,hoshiarpur district,2019,Q1 (Jan - Mar),72128,0
Punjab,moga district,2019,Q1 (Jan - Mar),37832,0
Rajasthan,pali district,2019,Q1 (Jan - Mar),162537,0
Rajasthan,ganganagar district,2019,Q1 (Jan - Mar),210336,0
Rajasthan,churu district,2019,Q1 (Jan - Mar),168353,0
Rajasthan,jaipur district,2019,Q1 (Jan - Mar),2060175,0
Rajasthan,baran district,2019,Q1 (Jan - Mar),84261,0
Rajasthan,bhilwara district,2019,Q1 (Jan - Mar),276384,0
Rajasthan,banswara district,2019,Q1 (Jan - Mar),48096,0
Rajasthan,dungarpur district,2019,Q1 (Jan - Mar),43910,0
Rajasthan,tonk district,2019,Q1 (Jan - Mar),134480,0
Rajasthan,jodhpur district,2019,Q1 (Jan - Mar),434178,0
Rajasthan,karauli district,2019,Q1 (Jan - Mar),102283,0
Rajasthan,udaipur district,2019,Q1 (Jan - Mar),258915,0
Rajasthan,dausa district,2019,Q1 (Jan - Mar),195832,0
Rajasthan,nagaur district,2019,Q1 (Jan - Mar),259361,0
Rajasthan,bharatpur district,2019,Q1 (Jan - Mar),186048,0
Rajasthan,barmer district,2019,Q1 (Jan - Mar),167463,0
Rajasthan,ajmer district,2019,Q1 (Jan - Mar),290433,0
Rajasthan,chittorgarh district,2019,Q1 (Jan - Mar),145818,0
Rajasthan,hanumangarh district,2019,Q1 (Jan - Mar),144397,0
Rajasthan,pratapgarh district,2019,Q1 (Jan - Mar),32514,0
Rajasthan,sawai madhopur district,2019,Q1 (Jan - Mar),133291,0
Rajasthan,jalore district,2019,Q1 (Jan - Mar),103490,0
Rajasthan,bikaner district,2019,Q1 (Jan - Mar),217474,0
Rajasthan,sikar district,2019,Q1 (Jan - Mar),318166,0
Rajasthan,dholpur district,2019,Q1 (Jan - Mar),60029,0
Rajasthan,sirohi district,2019,Q1 (Jan - Mar),79721,0
Rajasthan,rajsamand district,2019,Q1 (Jan - Mar),78583,0
Rajasthan,jaisalmer district,2019,Q1 (Jan - Mar),61453,0
Rajasthan,bundi district,2019,Q1 (Jan - Mar),86749,0
Rajasthan,jhalawar district,2019,Q1 (Jan - Mar),92752,0
Rajasthan,alwar district,2019,Q1 (Jan - Mar),517681,0
Rajasthan,kota district,2019,Q1 (Jan - Mar),318085,0
Rajasthan,jhunjhunu district,2019,Q1 (Jan - Mar),238956,0
Sikkim,south district,2019,Q1 (Jan - Mar),11031,0
Sikkim,west district,2019,Q1 (Jan - Mar),6479,0
Sikkim,east district,2019,Q1 (Jan - Mar),36124,0
Sikkim,north district,2019,Q1 (Jan - Mar),5322,0
Tamil Nadu,tiruchirappalli district,2019,Q1 (Jan - Mar),193798,0
Tamil Nadu,ramanathapuram district,2019,Q1 (Jan - Mar),49864,0
Tamil Nadu,krishnagiri district,2019,Q1 (Jan - Mar),212859,0
Tamil Nadu,cuddalore district,2019,Q1 (Jan - Mar),138966,0
Tamil Nadu,kancheepuram district,2019,Q1 (Jan - Mar),385091,0
Tamil Nadu,tiruppur district,2019,Q1 (Jan - Mar),273869,0
Tamil Nadu,dharmapuri district,2019,Q1 (Jan - Mar),111273,0
Tamil Nadu,thoothukkudi district,2019,Q1 (Jan - Mar),82778,0
Tamil Nadu,thanjavur district,2019,Q1 (Jan - Mar),113549,0
Tamil Nadu,madurai district,2019,Q1 (Jan - Mar),224783,0
Tamil Nadu,tiruvannamalai district,2019,Q1 (Jan - Mar),129411,0
Tamil Nadu,salem district,2019,Q1 (Jan - Mar),257624,0
Tamil Nadu,nagapattinam district,2019,Q1 (Jan - Mar),54318,0
